0.000	0.00e+00	-200.0	0.00e+00	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.010	-1.54e+02	-209.9	-2.79e+04	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.020	-5.84e+02	-204.9	-5.54e+04	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.030	-1.29e+03	-203.3	-8.27e+04	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.040	-2.27e+03	-202.4	-1.10e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.050	-3.51e+03	-201.9	-1.36e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.060	-5.02e+03	-201.6	-1.63e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.070	-6.80e+03	-201.4	-1.89e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.080	-8.83e+03	-201.2	-2.15e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.090	-1.11e+04	-201.0	-2.41e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.100	-1.37e+04	-200.9	-2.66e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.110	-1.65e+04	-200.8	-2.91e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.120	-1.95e+04	-200.8	-3.16e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.130	-2.28e+04	-200.7	-3.40e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.140	-2.64e+04	-200.6	-3.65e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.150	-3.01e+04	-200.6	-3.88e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.160	-3.41e+04	-200.5	-4.12e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.170	-3.84e+04	-200.5	-4.35e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.180	-4.29e+04	-200.5	-4.59e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.190	-4.76e+04	-200.4	-4.81e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.200	-5.25e+04	-200.4	-5.04e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.210	-5.77e+04	-200.4	-5.26e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.220	-6.31e+04	-200.4	-5.48e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.230	-6.87e+04	-200.4	-5.70e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
0.240	-7.45e+04	-200.3	-5.91e+05	-5.00e-04	8.33e-17	4.91e+01	3.4000
