1.00e-04	0.00e+00	0.00e+00	0.00e+00	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	0
9.81e-05	-6.71e-05	0.00e+00	-8.01e-19	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	19
9.62e-05	-2.76e-04	0.00e+00	-1.60e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	38
9.43e-05	-6.26e-04	0.00e+00	-2.40e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	57
9.24e-05	-1.12e-03	0.00e+00	-3.20e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	76
9.05e-05	-1.75e-03	0.00e+00	-4.01e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	95
8.86e-05	-2.53e-03	0.00e+00	-4.81e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	114
8.67e-05	-3.44e-03	0.00e+00	-5.61e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	133
8.48e-05	-4.50e-03	0.00e+00	-6.41e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	152
8.29e-05	-5.70e-03	0.00e+00	-7.21e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	171
8.10e-05	-7.05e-03	0.00e+00	-8.01e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	190
7.91e-05	-8.53e-03	0.00e+00	-8.81e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	209
7.72e-05	-1.02e-02	0.00e+00	-9.61e-18	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	228
7.53e-05	-1.19e-02	0.00e+00	-1.04e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	247
7.34e-05	-1.38e-02	0.00e+00	-1.12e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	266
7.15e-05	-1.59e-02	0.00e+00	-1.20e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	285
6.96e-05	-1.81e-02	0.00e+00	-1.28e-17	-5.00e-09	0.00e+00	-0.00e+00	0.4710	8.33e-37	304
6.77e-05	-2.04e-02	0.00e+00	-1.36e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	323
6.58e-05	-2.29e-02	0.00e+00	-1.44e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	342
6.39e-05	-2.55e-02	0.00e+00	-1.52e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	361
6.20e-05	-2.83e-02	0.00e+00	-1.60e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	380
6.01e-05	-3.12e-02	0.00e+00	-1.68e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	399
5.82e-05	-3.42e-02	0.00e+00	-1.76e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	418
5.63e-05	-3.74e-02	0.00e+00	-1.84e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	437
5.44e-05	-4.07e-02	0.00e+00	-1.92e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	456
5.25e-05	-4.42e-02	0.00e+00	-2.00e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	475
5.06e-05	-4.78e-02	0.00e+00	-2.08e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	494
4.87e-05	-5.15e-02	0.00e+00	-2.16e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	513
4.68e-05	-5.54e-02	0.00e+00	-2.24e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	532
4.49e-05	-5.95e-02	0.00e+00	-2.32e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	551
4.30e-05	-6.36e-02	0.00e+00	-2.40e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	570
4.11e-05	-6.80e-02	0.00e+00	-2.48e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	589
3.92e-05	-7.24e-02	0.00e+00	-2.56e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	608
3.73e-05	-7.70e-02	0.00e+00	-2.64e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	627
3.54e-05	-8.18e-02	0.00e+00	-2.72e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	646
3.35e-05	-8.66e-02	0.00e+00	-2.80e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	665
3.16e-05	-9.17e-02	0.00e+00	-2.88e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	684
2.97e-05	-9.68e-02	0.00e+00	-2.96e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	703
2.78e-05	-1.02e-01	0.00e+00	-3.04e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	722
2.59e-05	-1.08e-01	0.00e+00	-3.12e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	741
2.40e-05	-1.13e-01	0.00e+00	-3.20e-17	-5.00e-09	0.00e+00	0.00e+00	0.4710	8.33e-37	760
2.21e-05	-1.19e-01	0.00e+00	-3.28e-17	-5.00e-09	0.00e+00	-0.00e+00	0.4710	8.33e-37	779
