1.000	0.00e+00	0.0	0.00e+00	-5.00e-04	0.00	-1.41e+00	2.1912	8.33e-17	0
0.981	-3.82e-03	0.0	-5.07e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	19
0.962	-8.00e-03	0.0	-5.25e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	38
0.943	-1.23e-02	0.0	-5.42e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	57
0.924	-1.68e-02	0.0	-5.60e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	76
0.905	-2.14e-02	0.0	-5.78e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	95
0.886	-2.61e-02	0.0	-5.95e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	114
0.867	-3.10e-02	0.0	-6.13e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	133
0.848	-3.60e-02	0.0	-6.31e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	152
0.829	-4.12e-02	0.0	-6.49e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	171
0.810	-4.65e-02	0.0	-6.67e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	190
0.791	-5.20e-02	0.0	-6.84e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	209
0.772	-5.76e-02	0.0	-7.02e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	228
0.753	-6.33e-02	0.0	-7.20e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	247
0.734	-6.92e-02	0.0	-7.38e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	266
0.715	-7.53e-02	0.0	-7.56e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	285
0.696	-8.15e-02	0.0	-7.74e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	304
0.677	-8.78e-02	0.0	-7.93e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	323
0.658	-9.43e-02	0.0	-8.11e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	342
0.639	-1.01e-01	0.0	-8.29e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	361
0.620	-1.08e-01	0.0	-8.47e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	380
0.601	-1.15e-01	0.0	-8.65e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	399
0.582	-1.22e-01	0.0	-8.83e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	418
0.563	-1.29e-01	0.0	-9.02e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	437
0.544	-1.36e-01	0.0	-9.20e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	456
0.525	-1.44e-01	0.0	-9.39e-11	-5.00e-04	0.00	-0.00e+00	2.1912	8.33e-17	475
