0.000	0.00e+00	-0.0	0.00e+00	1.000	1.33e-08	2.67e-01	0.2228
0.010	9.31e-06	9.9	1.69e-03	1.000	1.33e-08	1.70e-01	0.2228
0.020	3.54e-05	4.9	3.36e-03	1.000	1.33e-08	1.70e-01	0.2228
0.030	7.82e-05	3.3	5.02e-03	1.000	1.33e-08	1.70e-01	0.2228
0.040	1.37e-04	2.4	6.66e-03	1.000	1.33e-08	1.70e-01	0.2228
0.050	2.13e-04	1.9	8.28e-03	1.000	1.33e-08	1.70e-01	0.2228
0.060	3.05e-04	1.6	9.88e-03	1.000	1.33e-08	1.70e-01	0.2228
0.070	4.12e-04	1.4	1.15e-02	1.000	1.33e-08	1.70e-01	0.2228
0.080	5.36e-04	1.2	1.30e-02	1.000	1.33e-08	1.70e-01	0.2228
0.090	6.75e-04	1.0	1.46e-02	1.000	1.33e-08	1.70e-01	0.2228
0.100	8.29e-04	0.9	1.61e-02	1.000	1.33e-08	1.70e-01	0.2228
0.110	9.99e-04	0.8	1.76e-02	1.000	1.33e-08	1.70e-01	0.2228
0.120	1.18e-03	0.8	1.92e-02	1.000	1.33e-08	1.70e-01	0.2228
0.130	1.38e-03	0.7	2.06e-02	1.000	1.33e-08	1.70e-01	0.2228
0.140	1.60e-03	0.6	2.21e-02	1.000	1.33e-08	1.70e-01	0.2228
0.150	1.83e-03	0.6	2.36e-02	1.000	1.33e-08	1.70e-01	0.2228
0.160	2.07e-03	0.6	2.50e-02	1.000	1.33e-08	1.70e-01	0.2228
0.170	2.33e-03	0.5	2.64e-02	1.000	1.33e-08	1.70e-01	0.2228
0.180	2.60e-03	0.5	2.78e-02	1.000	1.33e-08	1.70e-01	0.2228
0.190	2.89e-03	0.5	2.92e-02	1.000	1.33e-08	1.70e-01	0.2228
0.200	3.19e-03	0.4	3.06e-02	1.000	1.33e-08	1.70e-01	0.2228
0.210	3.50e-03	0.4	3.19e-02	1.000	1.33e-08	1.70e-01	0.2228
0.220	3.83e-03	0.4	3.32e-02	1.000	1.33e-08	1.70e-01	0.2228
0.230	4.17e-03	0.4	3.46e-02	1.000	1.33e-08	1.70e-01	0.2228
0.240	4.52e-03	0.3	3.59e-02	1.000	1.33e-08	1.70e-01	0.2228
0.250	4.88e-03	0.3	3.71e-02	1.000	1.33e-08	1.70e-01	0.2228
0.260	5.26e-03	0.3	3.84e-02	1.000	1.33e-08	1.70e-01	0.2228
0.270	5.65e-03	0.3	3.96e-02	1.000	1.33e-08	1.70e-01	0.2228
0.280	6.06e-03	0.3	4.09e-02	1.000	1.33e-08	1.70e-01	0.2228
0.290	6.47e-03	0.3	4.21e-02	1.000	1.33e-08	1.70e-01	0.2228
0.300	6.90e-03	0.3	4.33e-02	1.000	1.33e-08	1.70e-01	0.2228
0.310	7.34e-03	0.2	4.45e-02	1.000	1.33e-08	1.70e-01	0.2228
0.320	7.79e-03	0.2	4.56e-02	1.000	1.33e-08	1.70e-01	0.2228
0.330	8.25e-03	0.2	4.68e-02	1.000	1.33e-08	1.70e-01	0.2228
0.340	8.73e-03	0.2	4.79e-02	1.000	1.33e-08	1.70e-01	0.2228
0.350	9.21e-03	0.2	4.90e-02	1.000	1.33e-08	1.70e-01	0.2228
0.360	9.71e-03	0.2	5.01e-02	1.000	1.33e-08	1.70e-01	0.2228
0.370	1.02e-02	0.2	5.12e-02	1.000	1.33e-08	1.70e-01	0.2228
0.380	1.07e-02	0.2	5.23e-02	1.000	1.33e-08	1.70e-01	0.2228
0.390	1.13e-02	0.2	5.33e-02	1.000	1.33e-08	1.70e-01	0.2228
0.400	1.18e-02	0.2	5.43e-02	1.000	1.33e-08	1.70e-01	0.2228
0.410	1.24e-02	0.2	5.53e-02	1.000	1.33e-08	1.70e-01	0.2228
0.420	1.29e-02	0.2	5.63e-02	1.000	1.33e-08	1.70e-01	0.2228
0.430	1.35e-02	0.1	5.73e-02	1.000	1.33e-08	1.70e-01	0.2228
0.440	1.41e-02	0.1	5.83e-02	1.000	1.33e-08	1.70e-01	0.2228
0.450	1.46e-02	0.1	5.92e-02	1.000	1.33e-08	1.70e-01	0.2228
0.460	1.52e-02	0.1	6.01e-02	1.000	1.33e-08	1.70e-01	0.2228
0.470	1.59e-02	0.1	6.10e-02	1.000	1.33e-08	1.70e-01	0.2228
0.480	1.65e-02	0.1	6.19e-02	1.000	1.33e-08	1.70e-01	0.2228
0.490	1.71e-02	0.1	6.28e-02	1.000	1.33e-08	1.70e-01	0.2228
0.500	1.77e-02	0.1	6.37e-02	1.000	1.33e-08	1.70e-01	0.2228
0.510	1.84e-02	0.1	6.45e-02	1.000	1.33e-08	1.70e-01	0.2228
0.520	1.90e-02	0.1	6.53e-02	1.000	1.33e-08	1.70e-01	0.2228
0.530	1.97e-02	0.1	6.61e-02	1.000	1.33e-08	1.70e-01	0.2228
0.540	2.03e-02	0.1	6.69e-02	1.000	1.33e-08	1.70e-01	0.2228
0.550	2.10e-02	0.1	6.77e-02	1.000	1.33e-08	1.70e-01	0.2228
0.560	2.17e-02	0.1	6.84e-02	1.000	1.33e-08	1.70e-01	0.2228
0.570	2.24e-02	0.1	6.92e-02	1.000	1.33e-08	1.70e-01	0.2228
0.580	2.31e-02	0.1	6.99e-02	1.000	1.33e-08	1.70e-01	0.2228
0.590	2.38e-02	0.1	7.06e-02	1.000	1.33e-08	1.70e-01	0.2228
0.600	2.45e-02	0.1	7.13e-02	1.000	1.33e-08	1.70e-01	0.2228
0.610	2.52e-02	0.1	7.20e-02	1.000	1.33e-08	1.70e-01	0.2228
0.620	2.59e-02	0.1	7.26e-02	1.000	1.33e-08	1.70e-01	0.2228
0.630	2.67e-02	0.1	7.32e-02	1.000	1.33e-08	1.70e-01	0.2228
0.640	2.74e-02	0.1	7.39e-02	1.000	1.33e-08	1.70e-01	0.2228
0.650	2.81e-02	0.1	7.45e-02	1.000	1.33e-08	1.70e-01	0.2228
0.660	2.89e-02	0.1	7.50e-02	1.000	1.33e-08	1.70e-01	0.2228
0.670	2.96e-02	0.0	7.56e-02	1.000	1.33e-08	1.70e-01	0.2228
0.680	3.04e-02	0.0	7.62e-02	1.000	1.33e-08	1.70e-01	0.2228
0.690	3.12e-02	0.0	7.67e-02	1.000	1.33e-08	1.70e-01	0.2228
0.700	3.19e-02	0.0	7.72e-02	1.000	1.33e-08	1.70e-01	0.2228
0.710	3.27e-02	0.0	7.77e-02	1.000	1.33e-08	1.70e-01	0.2228
0.720	3.35e-02	0.0	7.82e-02	1.000	1.33e-08	1.70e-01	0.2228
0.730	3.43e-02	0.0	7.87e-02	1.000	1.33e-08	1.70e-01	0.2228
0.740	3.51e-02	0.0	7.91e-02	1.000	1.33e-08	1.70e-01	0.2228
0.750	3.59e-02	0.0	7.95e-02	1.000	1.33e-08	1.70e-01	0.2228
0.760	3.67e-02	0.0	8.00e-02	1.000	1.33e-08	1.70e-01	0.2228
0.770	3.75e-02	0.0	8.04e-02	1.000	1.33e-08	1.70e-01	0.2228
0.780	3.83e-02	0.0	8.07e-02	1.000	1.33e-08	1.70e-01	0.2228
0.790	3.91e-02	0.0	8.11e-02	1.000	1.33e-08	1.70e-01	0.2228
0.800	3.99e-02	0.0	8.14e-02	1.000	1.33e-08	1.70e-01	0.2228
0.810	4.07e-02	0.0	8.18e-02	1.000	1.33e-08	1.70e-01	0.2228
0.820	4.15e-02	0.0	8.21e-02	1.000	1.33e-08	1.70e-01	0.2228
0.830	4.24e-02	0.0	8.24e-02	1.000	1.33e-08	1.70e-01	0.2228
0.840	4.32e-02	0.0	8.27e-02	1.000	1.33e-08	1.70e-01	0.2228
0.850	4.40e-02	0.0	8.29e-02	1.000	1.33e-08	1.70e-01	0.2228
0.860	4.48e-02	0.0	8.32e-02	1.000	1.33e-08	1.70e-01	0.2228
0.870	4.57e-02	0.0	8.34e-02	1.000	1.33e-08	1.70e-01	0.2228
0.880	4.65e-02	-0.0	8.36e-02	1.000	1.33e-08	1.70e-01	0.2228
0.890	4.73e-02	-0.0	8.38e-02	1.000	1.33e-08	1.70e-01	0.2228
0.900	4.82e-02	-0.0	8.40e-02	1.000	1.33e-08	1.70e-01	0.2228
0.910	4.90e-02	-0.0	8.41e-02	1.000	1.33e-08	1.70e-01	0.2228
0.920	4.99e-02	-0.0	8.43e-02	1.000	1.33e-08	1.70e-01	0.2228
0.930	5.07e-02	-0.0	8.44e-02	1.000	1.33e-08	1.70e-01	0.2228
0.940	5.16e-02	-0.0	8.45e-02	1.000	1.33e-08	1.70e-01	0.2228
0.950	5.24e-02	-0.0	8.46e-02	1.000	1.33e-08	1.70e-01	0.2228
0.960	5.32e-02	-0.0	8.47e-02	1.000	1.33e-08	1.70e-01	0.2228
0.970	5.41e-02	-0.0	8.47e-02	1.000	1.33e-08	1.70e-01	0.2228
0.980	5.49e-02	-0.0	8.48e-02	1.000	1.33e-08	1.70e-01	0.2228
0.990	5.58e-02	-0.0	8.48e-02	1.000	1.33e-08	1.70e-01	0.2228
1.000	5.66e-02	-0.0	8.48e-02	1.000	1.33e-08	1.70e-01	0.2228
